key	lnum	page	text
ciY	519	0501	(519) “ciY cayane” (V -svAdiH -1251. saka . ani . uBa .) cAyakaH-yikA , 2 cApakaH-pikA-cAyakA-yikA, cikIzaka 3 H-cicIzakaH-zikA, cecIyaka 4 H-yikA ; [Page0502+ 25] cetA-trI , 1 praRicetA-trI, cApayitA-cAyayitA-trI, cikIzitA-cicIzitA-trI, cecIyitA-trI ; 2 cinvan-tI, cApayan-cAyayan-niScApayan - A ntI, cikIzan-cicIzan-ntI ; cezyan-ntI-tI, cApayizyan-cAyayizyan-ntI-tI, cikIzizyan-cicIzizyan-ntI-tI; - - B cinvAnaH, cApayamAnaH-cAyayamAnaH, cikIzamARaH-cicIzamARaH, cecIyamAnaH ; cezyamARaH, cApayizyamARaH-cAyayizyamARaH, cikIzizyamARaH-cicIzizyamARaH, cecIyizyamARaH ; cit-cid-citO-citaH , 3 agnicit C , Syenacit 4 , kaNkacit, raTacakracit ; citam-taH , 5 izwakacitam-pakvezwacitam, cApitaH-cAyitaH, cikIzitaH-cicIzitaH, cecIyitaH-tavAn ; cayaH , 6 sucAyI, cApaH-cAyaH, cikIzuH-cicIzuH , 7 cecyaH ; [Page0503+ 25] cetavyam, cApayitavyam-cAyayitavyam, cikIzitavyam-cicIzitavyam, cecIyitavyam ; cayanIyam, cApanIyam-cAyanIyam, cikIzaRIyam-cicIzaRIyam, cecIyanIyam ; ceyam , A nikAyyaH , 1 2 saMcAyyaH , 3 paricAyyaH , B upacAyyaH, cityA , 4 C agnicityA, cApyam-cAyyam, cikIzyam-cicIzyam, cecIyyam ; IzaccayaH-duScayaH-sucayaH; — - - cIyamAnaH, cApyamAnaH-cAyyamAnaH, cikIzyamARaH-cicIzyamARaH, cecIyyamAnaH ; 5 puzpapracAyaH , D PaloccAyaH, puzpapracayaH , 6 taRqulanicAyaH , E ekaniScAyaH , [Page0504+ 29] pracayaH, niScayaH 1 A SiloccayaH , B rakzonikAyaH , 2 kASInikAyaH, AkAyaH , kAyaH, gomayanikAyaH, BikzunikAyaH, sUkaranicayaH 3 , C apacAyaH , D cAyaH , cApaH-cAyaH, cikIzaH-cicIzaH, cecIyaH ; cetum, cApayitum-cAyayitum, cikIzitum-cicIzitum, cecIyitum ; citiH , 4 puzpapracAyikA, cApanA-cAyanA, cikIzA-cicIzA, cecIyA ; cayanam, cApanam-cAyanam, cikIzaRam-cicIzaRam, cecIyanam ; citvA, cApayitvA-cAyayitvA, cikIzitvA-cicIzitvA, cecIyitvA ; saYcitya, pracApya-pracAyya, pracikIzya-pracicIzya, pracecIyya ; cAyam 2 citvA 2 cApam 2 -cAyam 2, cApayitvA 2 -cAyayitvA 2, cikIzam 2 -cicIzam 2, cikIzitvA 2 cicIzitvA 2, cecIyam 2 ; cecIyitvA 2; 5 citram . [Page0505+ 24] 2. ‘cisPurorRO’ (6-1-54) ityAtvaM RO vA Bavati . Atvapakze, ‘artihrI—’ (7-3-36) ityAdinA pugAgame ‘Reraniwi’ (6-4-51) iti Rilope rUpam . pugaBAvapakze, vfdDO, AyAdeSe ca cAyakaH iti rUpam . evaM Ryante sarvatra rUpadvayaM jYeyam . 3. ‘viBAzA ceH’ (7-3-58) iti sani aByAsAt parasya kutvam . kutvasya vEkalpikatvAt pakze cicIzakaH iti rUpam . evaM sannante sarvatra rUpadvayaM boDyam . 4. yaNi parataH, ‘akftsArvaDAtukayoH—’ (7-4-25) iti dIrGaH . evaM yaNante sarvatra jYeyam . 1. ‘nergadanadapatapadaGumAsyatihantiyAtivAtidrAtipsAtivapativahatiSAmyaticinoti degDizu ca’ (8-4-17) iti nityaM nerRatvam Bavati . 2. ‘svAdiByaH—’ (3-1-73) iti SnuH vikaraRapratyayaH . ‘iko yaRaci’ (6-1-77) iti yaR . evaM ‘cinvAnaH’ ityatrApi jYeyam . A. ‘vismApayitrI janamugrasenajaM drAg BApayitrI BfSamasya paYcatAm . niScApayantI nikawe tadA viyatyuccErudasTAdaSarI riRIti gIH ..’ vA . vi . 1-38. B. ‘gatA syAdavacinvAnA kusumAnyASramadrumAn .’ Ba . kA . 6-10. 3. ‘agnO ceH’ (3-2-91) iti BUte karmaRi kvip . agniM citavAn ityarTaH . C. ‘agnicit somasut rAjA raTacakracidAdizu . analezvizfvAn kasmAnna tvayA'pekziaH pitA ..’ Ba . kA . 6-128. 4. ‘karmaRyagnyAKyAyAm’ (3-2-92) iti BUte karmaRi kvip . DAtUpapadapratyayasamudAyena agnyADArasTalaviSezaSced gamyate . yaTA—Syena iva cIyate Syenacit, kaNka iva cIyate kaNkacit . 5. ‘izwakezIkAmAlAnAM citatUlaBArizu’ (6-3-65) iti pUrvapadasya hrasvaH . ‘padANgADikAre tasya ca tadantasya ca’ (pariBAzA -30) iti nyAyAt pakvezwaka - citam ityapi Bavati . 6. tAcCIlye RiniH . ‘upasargAdfti—’ (6-1-91) iti sUtre BAzye prayogAt . 7. yaNo luki, ‘na DAtulopa—’ (1-1-4) iti nizeDAd guRABAve ‘eranekAcaH—’ (6-4-82) iti yaRi rUpam . A. ‘na prARAyyo janaH kaScit nikAyyaM te'DitizWati, Ba . kA . 6-67. 1. nicIyate'smin DAnyAdikam iti nikAyyaH = nivAsaH . aDikaraRe yat . ‘pAyyasAnnAyyanikAyyaDAyyAmAnahavirnivAsasAmiDenIzu’ (3-1-129) ityanena Ryati, AyAdeSe DAtvAdeH kakAraSca nipAtyate . 2. saMcIyate'sO saMcAyyaH = kratuviSezaH . karmaRi Ryat . ‘kratO kuRqapAyya - saYcAyyO’ (3-1-130) ityanena RyadAyAdeSO nipAtyete . 3. agnO paricAyyopacAyyasamUhyAH’ (3-1-131) iti RyadAyAdeSO nipAtyete agnyADArasTalaviSezasya evaM nAma . B. ‘kaTABI ramase nityamupacAyyavatAM Sume ..’ Ba . kA . 6. 68. 4. cIyate'sO cityaH = agniH . karmaRi yatpratyaye nipAtanAt tuk . agneH cayanamagnicityA . BAve yatpratyayaH, nipAtanAt tuk ca . ‘cityAgni - citye ca’ (3-1-132) iti nipAtitO . agnicityA ityatra strItvaM svaBAvAt . C. ‘kuRqapAyyavatAM kaccidagnicityAvatAM taTA .’ Ba . kA . 6-68. 5. ‘hastAdAne cerasteye’ (3-3-40) iti GaY, ajapavAdaH . ‘asteye’ ityuktatvAt cOryeRa AdAne ‘erac’ (3-3-56) ityajeva . puzpapracayaH iti yaTA . D. ‘niSopaSAyaH kartavyaH PaloccAyaSca saMhatEH ..’ Ba . kA . 7-41. 6. ‘parimARAKyAyAM sarveByaH’ (3-3-20) iti GaY . ajapavAdaH . evaM eka - niScAyaH ityatrApi parimARArTakatvAt GaYeva . E. ‘tataH kapisamAhAramekaniScAyamAgatam .’ Ba . kA . 7-34. 1. ‘grahavfdfniScigamaSca’ (3-3-58) iti ap . aco'pavAdaH . svare BedaH . A. ‘BremuH SiloccayAMstuNgAm utteruratarAn nadAn . ASaMsavo lavaM SatroH sItAyASca viniScayam ..’ Ba . kA . 7-55. B. ‘sItA rakzonikAyezu stokakAyESCalena ca . mfgyA SatrunikAyAnAM vyAvahAsImanASritEH ..’ Ba . kA . 7-42. 2. ‘nivAsacitiSarIropasamADAnezvAdeSca kaH’ (3-3-41) iti GaY . DAtvAdeH kakAraSca . nivAse—kASInikAyaH . citiH = cayanam-AkAyaH . AcI - yate'smin izwakA ityAkAyaH . ‘AkAyamagniM cinvIta’ iti viDiH . SarIre-kAyaH . cIyate'smin asTyAdikam iti kAyaH = SarIram . yadvA , cIyate = Arjyate suKaduHKAdikaM karmAneneti kAyaH . karaRe GaY . upasamA - DAnam = rASIkaraRam . tatra yaTA—gomayanikAyaH-gomayasamUha iti yAvat . 3. ‘saNGe cAnOttarADarye’ (3-3-42) iti GaY . ‘anOttarADarye’ ityuktatvAt sUkaranicayaH ityatra ajeva . C. ‘karatalErapacAyamaTekzaRErapacayaM ca vanezu janezu ca .’ campUrAmAyaRe 4-3. D. ‘vrIhestrayo'tra cAyAH tilasya KArImitaH pracAyo'yam . iti saMKyAmAnAByAM pramitatve 'nyatra paSya DAnyacayam ..’ iti prakriyA - sarvasve . 4. ‘saMjYAyAm’ (3-3-109) iti striyAM BAve Rvul . 5. ‘amicimi—’ [da . -u . 8-86 ] iti ktrapratyayaH . cinoti, cIyate vA taditi citram = nAnAkAraleKyam, adButaM ca .
ciY	520	0505	(520) “ciY cayane” (X -curAdiH -1630. saka . sew . uBa .) jYApAdiH mitsaMjYakaSca . [a] 1 capakaH-pikA, cayakaH-yikA, cicapayizakaH-cicayayizakaH-zikA , 2 cAyakaH-yikA ; capayitA-cayayitA-trI, cicapayizitA-cicayayizitA-trI, cetA-trIH ; 3 praRicapayan-pranicayayan-ntI, cicapayizan-cicayayizan-ntI, cayan-ntI ; capayizyan-cayayizyan-ntI-tI, cicapayizizyan-cicayayizizyan-ntI-tI, cezyan-ntI-tI ; capayamAnaH-cayayamAnaH, cicapayizamARaH-cicayayizamARaH, cayamAnaH ; capayizyamARaH-cayayizyamARaH, cicapayizizyamARaH-cicayayizizyamARaH, cezyamARaH ; 4 vicat-vicatO-vicataH, cap-capO-capaH ; capitaH-cayitaH, cicapayizitaH-cicayayizitaH, citam-taH-tavAn ; capaH-cayaH, cicapayizuH-cicayayizuH, cayaH ; capayitavyam-cayayitavyam, cicapayizitavyam-cicayayizitavyam, cetavyam ; capanIyam-cayanIyam, cicapayizaRIyam-cicayayizaRIyam, cayanIyam ; [Page0506+ 23] capyam-cayyam, cicapayizyam-cicayayizyam, ceyam ; IzaccayaH-duScayaH-sucayaH, IzaccapaH-duScapaH-sucapaH ; capyamAnaH-cayyamAnaH, cicapayizyamARaH-cicayayizyamARaH cIyamAnaH ; capaH-cayaH, cicapayizaH-cicayayizaH, cayaH ; capayitum-cayayitum, cicapayizitum-cicayayizitum, cetum ; capanA-cayanA, cicapayizA-cicayayizA, citiH ; capanam-cayanam, cicapayizaRam-cicayayizaRam, cayanam ; capayitvA-cayayitvA, cicapayizitvA-cicayayizitvA, citvA ; 1 saMcapayya-saMcayayya, pracicapayizya-pracicayayizya, pracitya ; 2 cApam 2 -capam 2, capayitvA 2, cicapayizam 2 -cicayayizam 2, cicapayizitvA 2 -cicayayizitvA 2, cAyam 2 ; citvA 2. cAyam 2 -cayam 2 -cayayitvA 2, cicapayizam 2 -cicayayizam 2, cicapayizitvA 2 -cicayayizitvA 2, citvA 2. [a] asya DAtoH YitkaraRasAmarTyARRico vEkalpikatvaM boDyate . RijaBAvapakze'pi Satf-SAnacO BavataH YitkaraRAt . RijaBAvapakze DAtoH halAditvAt ekActvAcca yaNi—cecIyakaH ityAdIni sarvARyapi rUpARi svAdigaRapaWitacinoteriva (519) boDyAni . taTA sannante'pi cicIzakaH-zikA, cikIzakaH-zikA ; ityAdIni sarvARyapi rUpARi jYeyAni . 1. ‘cisPurorRO’ (6-1-54) ityAtvavikalpaH . Atvapakze, AdantalakzaRe pugAgame , jYapAdipaYcakapAWena mittvAt, RO upaDAyAH ‘mitAM hrasvaH’ (6-4-92) iti hrasvaH . AtvABAvapakze, vfdDO, AyAdeSe hrasve ca rUpam . evaM Ryante sarvatra rUpadvayasyo - papattirjYeyA . 2. YitkaraRasAmarTyARRico vEkalpikatvena RijaBAvapakze SudDAdDAtoH cAyakaH-yikA ityAdIni rUpARi pradarSitAni . 3. ‘Seze viBAzA'kaKAdAvazAnta upadeSe’ (8-4-18) iti neH RatvavikalpaH . 4. atra yakArasya vali lope, ‘hrasvasya piti kfti—’ (6-1-71) iti tugAgamaH . na ca sTAnivadBAvaH SaNkyaH; yalope tannizeDAt . 1. ‘lyapi laGupUrvAt’ (6-4-56) iti RerayAdeSaH . 2. ‘ciRRamulordIrGo'nyatarasyAm’ (6-4-93) iti Ramulpare RO dIrGavikalpaH .
ciwa	521	0506	(521) “ciwa paraprEzye” (I -BvAdiH -315. saka . sew . para .) paraprEzyam = dAsaBAvaH . cewakaH-wikA, cewakaH-wikA, ciciwizakaH-cicewizakaH-zikA, ceciwakaH-wikA ; ityAdIni sarvARyapi rUpARi BOvAdikakiwa (190) DAtuvat bodDyAni . pacAdyaci (3-1-134) cewaH - 3 cewI - A cewiH . 3. ‘in’ [da . u . 1. 46 ] ityORAdike inpratyaye, ‘sarvato'ktinnarTAdityeke , ( vA . 4-1-45) iti NIzi cewI, cewiH iti rUpadvayaM Bavati . A. ‘loko harerbalamacetayamAna etadyudDaM mfgendraSaSadaMSanavat pradaMsan .’ DA . kA . 3-33.
cita	522	0506	(522) “cita saYcetane” (X -curAdiH -1674. saka . sew . Atma .) AkusmIyaH . ‘— — cintayet . smftyAM, cetati saMjYAne, tatra cetayate Rici ..’ ( Slo . 94) iti devaH . saYcetanam = saMjYAnam . cetakaH-tikA, cicetayizakaH-zikA; cetayitA-trI, cicetayizitA-trI ; [Page0507+ 24] 1 cetayamAnaH , A cicetayizamARaH; cetayizyamARaH, cicetayizizyamARaH ; cet-cetO-cetaH; — — - - cetitam-taH, cicetayizitaH-tavAn; cetaH , 2 cetayaH , 3 cetanaH, cicetayizuH ; cetayitavyam, cicetayizitavyam; cetanIyam, cicetayizaRIyam; cetyam , cicetayizyam; IzaccetaH-duScetaH-sucetaH ; cetyamAnaH, cicetayizyamARaH; cetaH, cicetayizaH ; cetayitum, cicetayizitum; cetanA, cicetayizA ; cetanam, cicetayizaRam; cetayitvA, cicetayizitvA ; pracetya, pracicetayizya; cetam 2, cetayitvA 2, cicetayizam 2 ; cicetayizitvA 2. 1. ‘A kusmAdAtmanepadinaH’ (ga . sU . curAdO) iti RyantAdAtmanepadameva . A. ‘kecit sarvacurAdInAmanityaRyantatAM jaguH . yesAM vikalpacihnaM syat tesAmeveti mADavaH ..’ iti DAtukAvyavyAKyAne 3-13. 2. ‘anupasargAllimpavindaDAripArivedyudejicetisAtisAhiByaSca’ (3-1-138) iti kartari SapratyayaH . guRAyAdeSO . 3. bAhulakAt nandyAditvena (3-1-134) kartari lyuH . cetanaH = jIvaH .
citi	523	0507	(523) “citi smftyAm” (X -curAdiH -1535. saka . sew . uBa .) ‘— — cintayet . smftyAm, cetati saMjYAne, tatra cetayate Rici ..’ ( Slo . 94) iti devaH . iditkaraRAt Rico vEkalpikatvam . 4 cintakaH-ntikA, cicintayizakaH-zikA , 5 cintakaH-ntikA, cicintizakaH-zikA, cecintakaH-ntikA ; cintayitA-trI, cicintayizitA-trI, cintitA-trI, cicintizitA-trI, cecintitA-trI ; [Page0508+ 23] cintayan-ntI, cicintayizan-ntI , 1 cintan A -ntI, cicintizan-ntI; - - cintayizyan-ntI-tI, cicintayizizyan-ntI-tI, cintizyan-ntI-tI; cicintizizyan-ntI-tI; - - cintayamAnaH, cicintayizamARaH—cecintyamAnaH ; cintayizyamARaH cicintayizizyamARaH—cecintizyamARaH ; 2 cin-cintO-cintaH; — — - - cintitam-taH, cicintayizitaH, cintitaH, cicintizitaH, cecintitaH-tavAn ; cintaH, cicintayizuH, cintaH, cicintizuH, cecintaH ; cintayitavyam, cicintayizitavyam, cintitavyam, cicintizitavyam, cecintitavyam ; cintanIyam, cicintayizaRIyam, cintanIyam, cicintizaRIyam, cecintanIyam ; cintyam, cicintayizyam, cintyam, cicintizyam, cecintyam ; IzaccintaH-duScintaH-sucintaH; — - - cintyamAnaH, cicintayizyamARaH, cintyamAnaH cicintizyamARaH, cecintyamAnaH ; cintaH, cicintayizaH, cintaH, cicintizaH, cecintaH ; cintayitum, cicintayizitum, cintitum, cicintizitum, cecintitum ; 3 cintA , B cintanA , 4 cicintayizA, cintA, cicintizA, cecintA ; cintanam, cicintayizaRam, cintanam, cicintizaRam, cecintanam ; cintayitvA, cicintayizitvA, cintitvA, cicintizitvA, cecintitvA ; vicintya, vicicintayizya, vicintya, vicicintizya, vicecintya ; [Page0509+ 22] cantam 2 cintayitvA 2, cicintayizam 2, cicintayizitvA 2, cintam 2, cintitvA 2, cicintizam 2, cicintizitvA 2, cecintam 2 ; cecintivA 2. 4. DAtoridittvAt, ‘idito num DAtoH’ (7-1-58) iti numi, ‘Reraniwi’ (6-4-51) iti Rilope rUpam . evaM Ryante sarvatra jYeyam . 5. iditkaraRARRico vEkalpikatvam . tena RijaBAvapakze, SudDAdDAtoH, sannantAt , yaNantAcca rUpARi pradarSitAni . 1. RijaBAvapakze, SudDAdDAtoH, ‘SezAt kartari—’ (1-3-78) iti SatEva . A. ‘saYcorayantamarigarvamaSezaBadraM cintantamantakamivAptamayantryavIryam .’ DA . kA . 3-13. 2. saMyogAntalope rUpam . na ca nalopaH SaNkyaH; saMyogAntalopasyAsidDatvAt . 3. ‘cintipUjikaTikumbicarcaSca’ (3-3-105) iti aN . yujapavAdaH . B. ‘cintAvantaH kaTAM cakurupaDAmedaBIravaH .’ Ba . kA . 7. 72. 4. ‘cintipUji’ (3-3-105) iti sUtre cakArasyAnuktasamuccayArTakatvena kadAcit yujapi Bavati . tena cintanA ityapi sADuriti kASikA .
citI	524	0509	(524) “citI saMjYAne” (I -BvAdiH -39. aka . sew . para .) ‘… … … … cintayet . smftyAm, cetati saMjYAne, tatra cetayate Rici ..’ ( Slo . 94) iti devaH . cetakaH-tikA, cetakaH-tikA , 1 cicetizakaH-cicitizakaH-zikA , 2 cecitakaH-tikA ; cetitA-trI, cetayitA-trI, cicetizitA-cicitizitA-trI, cecititA-trI ; A cetan-ntI , 3 cetayan-ntI, cicetizan-cicitizan-ntI; - - cetizyan-ntI-tI, cetayizyan-ntI-tI, cicetizizyan-cicitizizyan-ntI-tI ; — — cecityamAnaH, cecitizyamARaH ; 4 cit-citO-citaH; — — - - 5 cittam-ttaH , 6 prAyaScittam, cetitam-taH, cicetizitaH-cicitizitaH, cecititaH-tavAn ; 7 citaH , 8 cetanaH , 9 cetayaH, cicetizuH-cicitizuH, cecitaH ; [Page0510+ 20] cetitavyam, cetayitavyam, cicetizitavyam-cicitizitavyam, cecititavyam ; cetanIyam, cetanIyam, cicetizaRIyam-cicitizaRIyam, cecitanIyam ; cetyam, cetyam, cicetizyam-cicitizyam, cecityam ; IzaccetaH-duScetaH-sucetaH; — — - - cityamAnaH, cetyamAnaH, cicetizyamARaH-cicitizyamARaH, cecityamAnaH ; cetaH, cetaH, cicetizaH-cicitizaH, cecitaH ; cetitum, cetayitum, cicetizitum-cicitizitum, cecititum ; cittiH-prAyaScittiH , 1 cit A , cetanA, cicetizA-cicitizA, cecitA ; cetanam, cetanam, cicetizaRam-cicitizaRam, cecitanam ; cetitvA-cititvA, cetayitvA, cicetizitvA-cicitizitvA, cecititvA ; pracitya, pracetya, pracicetizya-pracicitizya, pracecitya ; cetam 2, cetitvA 2 -cititvA cetam 2, cetayitvA 2, cicetizam 2 cicetizitvA 2 cicitizam 2, cicitizitvA 2, cecitam 2 ; cecititvA 2. 2 cetaH . 1. ‘ralo vyupaDAdDalAdeH saMSca’ (1-2-26) iti sewaH sanaH kittvavikalpaH . kittva - pakze guRo'Ngasya . evaM ktvAyAmapi kittvavikalpo bodDyaH . 2. yaNantasya dvitve, aByAsasya guRe, yaNavayavAkAralopasya sTAnivadBAvAt laGUpaDaguRo na . evaM yaNante sarvatra bodDyam . A. ‘yuzmAnacetan kzayavAyukalpAn sItAsPuliNgaM parigfhya jAlmaH .’ Ba . kA . 10. 36. 3. ‘aRAvakarmakAt cittavatkartfkAt’ (1-3-88) iti RyantAcCatEva . 4. kartari kvip . cit = cetana ityarTaH . 5. ‘SvIdito nizWAyAm’ (7-2-14) itIRRizeDaH . 6. ‘prAyasya citticittayoH’ (ga . sU . 6. 1. 156) iti suw . evaM ktinyapi jYeyam . 7. ‘igupaDajYA—’ (3-1-135) iti kartari kaH . 8. bAhulakAt nandyAditvena (3-1-134) kartari lyuH . 9. ‘anupasargAllimpavindaDAripArivedyudejicetisAtisAhiByaSca’ (3-1-138) iti RyantAdasmAt kartari SapratyayaH; Sapratyayasya sArvaDAtukatvena RerayAdeSaH . cetayaH = jIvaH . akArAnto'yaM SabdaH . 1. ‘sampadAdiByaH—’ (vA -3-3-94) iti BAve bAhulakAt kvip . cit = cEtanyam - ityarTaH . A. ‘atenmurArirmama cinmayo'ntike cyotan diSaH praScyutitEH smitAmftEH ..’ DA . kA . 1. 6. 2. ‘asun’ [da . u . 9. 49 ] ityasun pratyayaH . cetaH = manaH .
citra	525	0510	(525) “citra citrIkaraRe” (X -curAdiH -1917. saka . sew . uBa . adantaH . ) citrIkaraRam = AleKyakaraRam . kadAcit darSane . ‘citra’ ityaya madButadarSane RicaM laBate—iti sidDAntakOmudI . citrakaH-trikA, cicitrayizakaH-zikA; citrayitA-trI, cicitrayizitA-trI ; [Page0511+ 23] A citrayan-ntI, cicitrayizan-ntI; citrayizyan-ntI-tI , cicitrayizizyan-ntI-tI; citrayamARaH, cicitrayizamARaH; citrayizyamARaH , cicitrayizizyamARaH ; 1 cit-citrO-citraH; - - citritam-taH, cicitrayizitaH-tavAn, citraH, cicitrayizuH ; citrayitavyam, cicitrayizitavyam ; citraRIyam, cicitrayizaRIyam; citryam, cicitrayizyam ; IzaccitraH-duScitraH-sucimraH; - - citryamARaH, cicitrayizyamARaH; citraH, cicitrayizaH ; citrayitum, cicitrayizitum; citraRA, cicitrayizA ; citraRam, cicitrayizaRam; citrayitvA, cicitrayizitvA ; citram 2, citrayitvA 2, cicitrayizam 2, cicitrayizitvA 2. A. ‘loke bazkayatIha citritamahAmaYce svayaM citrayan dozRA KaqgamudaMsya tasya vawayan hastAdagfhRAdamum .’ DA . kA . 3. 61. 1. rePasya ‘saMyogAntasya—’ (8-2-23) iti lopaH .
ciri	526	0511	(526) “ciri hiMsAyAm” (V -svAdiH -1277. saka . sew . para .) ayaM DAtuSCAndasaH . BAzAyAmapItyeke . dvyacko'yaM DAtuH . ikAraH na itsaMjYakaH . ata eva , ‘daridrAjAgfdIDINAmanekActvaM cirerjireH . adantorRotivevINAM smaryate RestaTolaqeH ..’ ityaBiyuktoktiH saNgacCate . anekActvAd yaN na . 2 cirAyakaH-yikA, cirAyakaH-yikA , 3 cicirayizakaH-zikA ; [Page0512+ 21] 1 cirayitA-trI, cirAyayitA-trI, cicirayizitA-trI ; 2 cirRivan-tI, cirAyayan-ntI, cicirayizan-ntI ; cirayizyan-ntI-tI, cirAyayizizyan-ntI-tI, cicirayizizyan-ntI-tI ; — cirAyayamARaH, cirAyayizizyamARaH; - - 3 cirit-ciritO-ciritaH; — - - 4 cirItam-taH , 5 cirAyitam-taH, cicirayizitaH-tavAn ; cirayaH, cirAyaH, cicirayizuH ; cirayitavyam, cirAyayitavyam, cicirayizitavyam ; cirayaRIyam, cirAyaRIyam, cicirayizaRIyam ; 6 cireyam, cirAyyam, cicirayizyam ; IzaccirayaH-duScirayaH-sucirayaH; — - - 7 cirIyamARaH, cirAyyamARaH; cicirayizyamARaH ; 8 cirayaH, cirAyaH, cicirayizaH ; cirayitum, cirAyayitum, cicirayizitum ; 9 ciritiH, cirAyaRA, cicirayizA ; A cirayaRam, cirAyaRam, cicirayizaRam ; 10 cirayitvA, cirAyayitvA, cicirayizitvA ; [Page0513+ 24] viciritya, vicirAyya, vicicirayizya ; cirAyam 2, cirayitvA 2, cirAyam 2, cirAyayitvA 2, cicirayizam 2 ; cicirayizitvA 2. 2. Rvuli parataH, ‘aco YRiti’ (7-2-115) iti vfdDO, AyAdeSaH . evaM Ramulyapi jYeyam . 3. DAtorudAttatvena sana iqAgame, dvitve, aNgasya guRAyAdeSayoH satoH ‘cicira - yizakaH’ iti rUpam . evaM sannante sarvatra bodDyam . 1. ‘sArvaDAtukArDaDAtukayoH’ (7-3-84) iti guRe, ayAdeSe ca rUpam . evaM tavyAnIyarAdizu ca boDyam . 2. ‘svAdiByaH—’ (3-1-63) iti SnuH vikaraRapratyayaH, ‘huSnuvoH sArvaDAtuke’ (6-4-87) iti yaRAdeSe, ‘awkupvANnum—’ (8-4-2) iti Ratve ca rUpam . 3. kvipi, ‘hrasvasya piti kfti—’ (6-1-71) iti tuk . 4. nizWAyAmiqAgame, aNgasya-iwaSca, ‘akaH savarRe-’ (6-1-101) iti dIrGaH . 5. ‘nizWAyAM sewi’ (6-4-52) iti RerlopaH . 6. ‘aco yat’ (3-1-97) iti yati guRaH . 7. yaki, ‘akftsArvaDAtukayoH—’ (7-4-25) iti dIrGaH . 8. BAve ‘erac’ (3-3-56) iti ac . GaYapavAdaH . 9. ktini, ‘titutra—’ (7-2-9) itIRRizeDaH . A. ‘kzmAM daGnuvan maKacamivyasanAni riRvan fkziRvatAM cirayaRErapaTaM jiriRvan .’ DA . kA . 2 71. 10. ‘na ktvA sew’ (1-2-18) iti ktvAyAH kittvanizeDAd guRAyAdeSayo rUpam .
cila	527	0513	(527) “cila vasane” (VI -tudAdiH -1355. saka . sew para .) celakaH-likA, celakaH-likA, cicelizakaH-cicilizakaH-zikA ; cecilakaH-likA; ityAdIni sarvARyapi rUpARi tOdAdikakilativat (193) jYeyAni . 1 celaH—vastram . garhitA brAhmaRI = 2 brAhmaRicelI . A cilitaH . 1. pacAdizu (3-1-134) ‘celaw’ iti pAWena, igupaDalakzaRaM kaM bADitvA, ac . wittvAt striyAM NIp . 2. ‘GarUpakalpapcelaqbruva—’ (6-3-43) iti pUrvapadasya hrasvaH . celaqAdayaH vfttivizaye nindAdyotakAH . A. ‘cilitapItapawena calan ilan avilitorukfpAM parito dfSam ..’ DA . kA . 2. 78.
cilla	528	0513	(528) “cilla SaTilye BAvakaraRe ca” (I -BvAdiH -533. saka . sew . para .) BAvakaraRam = aBiprAyAvizkAraH . cillakaH-llikA, cillakaH-llikA, cicillizakaH-zikA, cecillakaH-llikA ; cillitA-trI, cillayitA-trI, cicillizitA-trI, cecillitA-trI ; cillan-ntI, cillayan-ntI, cicillizan-ntI; - - cillizyan-ntI-tI, cillayizyan-ntI-tI, cicillizizyan-ntI-tI; - - — cillayamAnaH, cillayizyamARaH, cecillyamAnaH, cecillizyamARaH ; 3 cil-cillO-cillaH; — — - - cillitam-taH, cillitaH, cicillizitaH, cecillitaH-tavAn ; B cillaH, cillaH, cicillizuH, cecillaH ; cillitavyam, cillayitavyam, cicillizitavyam, cecillitavyam ; cillanIyam, cillanIyam, cicillizaRIyam, cecillanIyam ; [Page0514+ 23] cillyam, cillyam, cicillizyam, cecillyam ; IzaccillaH-duScillaH-sucillaH; — — - - cillyamAnaH, cillyamAnaH, cicillizyamARaH, cecillyamAnaH ; cillaH, cillaH, cicillizaH, cecillaH ; cillitum, cillayitum, cicillizitum, cecillitum ; 1 cillA, cillanA, cicillizA, cecillA ; cillanam, cillanam, cicillizaRam, cecillanam ; cillitvA, cillayitvA, cicillizitvA, cecillitvA ; vicillya, pracillya, pracicillizya, pracecillya ; cillam 2, cillitvA 2, cillam 2, cillayitvA 2, cicillizam 2, cicillizitvA 2, cecillam 2 ; cecillitvA 2. 3. ‘saMyogAntasya—’ (8-2-23) iti lakArasya lopaH . B. ‘mUlaM PalaM vA'pyadatAmacullatAM praPullaBaktyunnaticillacetasAm ..’ DA . kA . 1. 68. cillacetasAm = ArdrIBavanmanasAm—ityarTaH . 1. ‘guroSca halaH’ (3-3-103) ityakArapratyayaH .
